dam,idcth,idcth_liq,idctqh,idctqh_liq,idc3h,idc3h_vol,idc3qh,idc3qh_vol,ida1,ida1_vol,ida2,ida2_vol,ida3,ida3_vol,temp_1,irradiation_1,net_load,net_load_prog,temp_2,irradiation_2,ts_start,ts_end
138.77,123.662763,114.0,70.824756,91.75,120.059432,80.15,46.211533,47.6,127.07,12.025,114.71,8.75,114.71,6.35,0.0,18.7,4012.57,3888.9,0.0,18.7,2025-06-08 21:45:00,2025-06-08 22:00:00
138.77,123.662763,114.0,96.231228,45.8,120.059432,80.15,92.183125,32.4,127.07,6.875,122.13,5.05,117.72,6.35,0.0,18.6,4053.58,3980.99,0.0,18.6,2025-06-08 21:30:00,2025-06-08 21:45:00
138.77,123.662763,114.0,142.326001,30.425,120.059432,80.15,105.014448,12.25,139.61,1.675,168.45,3.25,192.74,7.1,0.0,18.5,4104.26,4058.97,0.0,18.5,2025-06-08 21:15:00,2025-06-08 21:30:00
138.77,123.662763,114.0,174.253327,56.3,120.059432,80.15,148.825665,40.55,154.39,2.575,206.0,3.25,200.17,5.85,0.0,18.5,4148.9,4122.84,0.0,18.5,2025-06-08 21:00:00,2025-06-08 21:15:00
170.91,127.924322,181.475,155.558256,22.975,111.719605,98.2,82.107427,10.3,177.0,3.0,173.41,2.625,170.93,15.2,0.0,18.65,4195.88,4176.73,0.0,18.65,2025-06-08 20:45:00,2025-06-08 21:00:00
170.91,127.924322,181.475,155.703736,21.5,111.719605,98.2,108.475886,15.8,164.67,1.525,164.24,2.075,197.77,15.2,2.7829826,18.95,4254.26,4237.17,2.7829826,18.95,2025-06-08 20:30:00,2025-06-08 20:45:00
170.91,127.924322,181.475,114.139919,14.425,111.719605,98.2,106.027368,10.925,138.43,3.45,150.6,5.325,168.24,15.2,9.276608,19.2,4312.75,4308.3,9.276608,19.2,2025-06-08 20:15:00,2025-06-08 20:30:00
170.91,127.924322,181.475,124.342747,28.7,111.719605,98.2,111.343146,15.575,130.89,2.525,151.75,4.925,160.11,15.075,16.697895,19.35,4391.82,4390.13,16.697895,19.35,2025-06-08 20:00:00,2025-06-08 20:15:00
143.7,109.574367,198.575,214.912035,116.9,94.910034,116.625,183.11132,47.9,214.0,3.625,262.98,1.625,259.6,9.05,25.575918,19.3,4452.74,4475.11,25.575918,19.3,2025-06-08 19:45:00,2025-06-08 20:00:00
143.7,109.574367,198.575,141.530755,79.8,94.910034,116.625,117.542371,43.75,182.05,2.8,170.06,3.375,159.38,10.125,30.793373,19.15,4538.19,4533.14,30.793373,19.15,2025-06-08 19:30:00,2025-06-08 19:45:00
143.7,109.574367,198.575,86.818706,89.6,94.910034,116.625,88.709745,37.275,124.01,3.025,99.53,4.525,93.98,9.75,28.300375,18.95,4548.42,4556.69,28.300375,18.95,2025-06-08 19:15:00,2025-06-08 19:30:00
143.7,109.574367,198.575,77.382955,136.175,94.910034,116.625,79.409556,46.75,116.04,5.05,119.55,7.325,83.48,9.05,18.734978,18.8,4583.48,4545.75,18.734978,18.8,2025-06-08 19:00:00,2025-06-08 19:15:00
121.77,142.980814,163.75,295.268553,140.6,161.358536,99.95,320.457598,110.15,199.89,4.75,273.45,1.875,274.21,17.375,13.952738,18.75,4515.7,4506.89,13.952738,18.75,2025-06-08 18:45:00,2025-06-08 19:00:00
121.77,142.980814,163.75,229.499505,126.2,161.358536,99.95,247.896354,88.875,170.36,4.3,215.5,2.0,222.69,19.875,28.386496,18.7,4524.29,4466.27,28.386496,18.7,2025-06-08 18:30:00,2025-06-08 18:45:00
121.77,142.980814,163.75,69.772914,96.975,161.358536,99.95,62.45217,51.725,93.04,4.5,82.81,1.725,68.65,17.0,74.82848,18.75,4557.67,4430.46,74.82848,18.75,2025-06-08 18:15:00,2025-06-08 18:30:00
121.77,142.980814,163.75,29.629087,116.975,161.358536,99.95,38.903704,63.5,67.38,5.25,58.14,3.75,-2.72,17.05,135.88515,18.75,4505.45,4399.44,135.88515,18.75,2025-06-08 18:00:00,2025-06-08 18:15:00
89.99,151.980028,258.575,222.603323,232.55,197.372103,180.15,250.93927,129.875,145.9,5.075,150.91,14.75,185.13,3.75,187.2379,18.8,4450.88,4372.33,187.2379,18.8,2025-06-08 17:45:00,2025-06-08 18:00:00
89.99,151.980028,258.575,171.677499,209.975,197.372103,180.15,189.777241,95.525,116.92,2.85,105.49,13.0,154.72,2.5,216.21169,18.9,4416.16,4345.53,216.21169,18.9,2025-06-08 17:30:00,2025-06-08 17:45:00
89.99,151.980028,258.575,141.733955,155.55,197.372103,180.15,185.928695,125.925,71.39,4.5,42.02,8.7,23.1,3.975,224.98718,19.0,4404.6,4318.14,224.98718,19.0,2025-06-08 17:15:00,2025-06-08 17:30:00
89.99,151.980028,258.575,48.749817,117.7,197.372103,180.15,87.377229,86.45,46.6,5.75,9.82,6.775,6.33,2.5,221.46613,19.0,4372.39,4290.16,221.46613,19.0,2025-06-08 17:00:00,2025-06-08 17:15:00
0.72,54.499681,153.525,176.66844,346.225,95.953123,89.0,187.332959,302.95,74.16,5.025,44.6,32.15,94.5,27.5,213.43513,18.55,4313.43,4262.71,213.43513,18.55,2025-06-08 16:45:00,2025-06-08 17:00:00
0.72,54.499681,153.525,109.318976,285.1,95.953123,89.0,126.176377,202.325,54.56,5.025,19.2,17.925,21.91,16.85,214.06079,17.85,4321.13,4240.2,214.06079,17.85,2025-06-08 16:30:00,2025-06-08 16:45:00
0.72,54.499681,153.525,64.869161,205.55,95.953123,89.0,86.177386,178.525,16.0,8.25,-14.16,19.65,-49.58,7.475,216.16402,17.5,4330.99,4223.73,216.16402,17.5,2025-06-08 16:15:00,2025-06-08 16:30:00
0.72,54.499681,153.525,-36.916119,123.725,95.953123,89.0,-33.518525,98.825,-2.52,8.0,-19.27,31.0,-156.45,8.75,222.86754,18.15,4333.92,4213.32,222.86754,18.15,2025-06-08 16:00:00,2025-06-08 16:15:00
-18.83,-34.994777,110.575,119.503841,141.525,-30.622174,49.9,141.958291,100.4,14.32,4.05,11.09,11.65,191.38,54.75,237.15907,20.55,4297.3,4208.32,237.15907,20.55,2025-06-08 15:45:00,2025-06-08 16:00:00
-18.83,-34.994777,110.575,72.407391,151.2,-30.622174,49.9,100.188235,96.225,6.73,2.825,0.8,11.125,-52.91,10.2,261.86642,24.1,4282.04,4206.16,261.86642,24.1,2025-06-08 15:30:00,2025-06-08 15:45:00
-18.83,-34.994777,110.575,-102.090149,58.25,-30.622174,49.9,-141.877113,34.65,-5.0,3.5,-18.94,4.825,-178.0,11.25,273.12177,27.7,4222.78,4206.19,273.12177,27.7,2025-06-08 15:15:00,2025-06-08 15:30:00
-18.83,-34.994777,110.575,-230.321086,48.775,-30.622174,49.9,-259.64789,41.825,-14.59,3.25,-25.95,13.5,-231.59,17.95,258.28732,30.15,4162.82,4208.42,258.28732,30.15,2025-06-08 15:00:00,2025-06-08 15:15:00
-31.59,-88.48745,125.225,8.417578,151.475,-128.967402,52.175,-23.806862,63.425,-10.28,4.15,7.92,19.0,-36.44,4.2,248.1852,31.0,4113.76,4213.15,248.1852,31.0,2025-06-08 14:45:00,2025-06-08 15:00:00
-31.59,-88.48745,125.225,6.110591,125.5,-128.967402,52.175,12.641211,96.2,-24.0,3.25,-15.04,10.025,-156.34,8.75,296.96082,30.9,4124.86,4221.59,296.96082,30.9,2025-06-08 14:30:00,2025-06-08 14:45:00
-31.59,-88.48745,125.225,-145.711569,30.425,-128.967402,52.175,-176.222565,22.025,-23.31,3.8,-24.65,7.2,-139.43,13.575,422.67566,30.4,4074.41,4234.04,422.67566,30.4,2025-06-08 14:15:00,2025-06-08 14:30:00
-31.59,-88.48745,125.225,-149.760257,12.6,-128.967402,52.175,-194.454054,8.325,-21.8,4.225,-16.76,8.5,-165.99,30.4,587.5823,30.05,4054.27,4250.5,587.5823,30.05,2025-06-08 14:00:00,2025-06-08 14:15:00
-25.0,-76.781754,107.45,-113.852062,70.075,-92.156058,51.125,-171.668916,43.625,-3.3,11.025,-11.59,25.15,-27.43,1.8,745.5208,29.95,3897.74,4268.92,745.5208,29.95,2025-06-08 13:45:00,2025-06-08 14:00:00
-25.0,-76.781754,107.45,-93.834349,44.475,-92.156058,51.125,-116.807793,33.2,-5.0,11.025,-8.0,13.65,-51.37,3.625,858.2569,29.8,3860.71,4281.1,858.2569,29.8,2025-06-08 13:30:00,2025-06-08 13:45:00
-25.0,-76.781754,107.45,-147.47138,29.15,-92.156058,51.125,-186.73599,20.2,-6.0,10.0,-8.72,9.5,-158.83,10.975,957.40753,29.65,3863.08,4284.99,957.40753,29.65,2025-06-08 13:15:00,2025-06-08 13:30:00
-25.0,-76.781754,107.45,-72.169775,12.225,-92.156058,51.125,-93.398888,3.375,-21.97,9.5,-0.49,7.75,-149.03,20.25,1030.7161,29.45,3751.13,4280.58,1030.7161,29.45,2025-06-08 13:00:00,2025-06-08 13:15:00
-17.01,-74.569343,101.875,-56.429947,33.325,-86.626677,47.025,-116.560173,12.95,-11.77,11.5,-20.06,10.5,-94.69,1.425,1053.5731,29.2,3684.76,4269.58,1053.5731,29.2,2025-06-08 12:45:00,2025-06-08 13:00:00
-17.01,-74.569343,101.875,-85.500283,30.85,-86.626677,47.025,-141.662187,16.8,0.23,11.0,-6.94,7.85,-132.63,6.25,994.4338,28.95,3556.53,4258.73,994.4338,28.95,2025-06-08 12:30:00,2025-06-08 12:45:00
-17.01,-74.569343,101.875,-68.332429,26.55,-86.626677,47.025,-99.226073,17.7,-17.5,14.125,-2.11,6.75,-150.46,8.25,820.77826,28.65,3468.42,4249.73,820.77826,28.65,2025-06-08 12:15:00,2025-06-08 12:30:00
-17.01,-74.569343,101.875,-20.167431,51.2,-86.626677,47.025,-39.384458,21.475,-9.0,13.75,11.08,8.0,-64.71,2.675,613.7595,28.45,3427.13,4242.59,613.7595,28.45,2025-06-08 12:00:00,2025-06-08 12:15:00
-3.1,-56.35462,92.275,-91.417241,35.975,-79.642603,58.0,-110.844559,21.55,1.8,11.0,-10.03,8.0,,,462.84924,28.3,3362.61,4241.0,462.84924,28.3,2025-06-08 11:45:00,2025-06-08 12:00:00
-3.1,-56.35462,92.275,-72.759153,23.625,-79.642603,58.0,-85.915238,17.85,20.0,10.25,9.03,8.0,,,447.8632,28.25,3297.46,4259.76,447.8632,28.25,2025-06-08 11:30:00,2025-06-08 11:45:00
-3.1,-56.35462,92.275,-0.329559,47.7,-79.642603,58.0,-3.516273,30.925,-9.9,12.5,-4.3,7.05,,,557.2683,28.2,3327.78,4302.58,557.2683,28.2,2025-06-08 11:15:00,2025-06-08 11:30:00
-3.1,-56.35462,92.275,10.413767,50.825,-79.642603,58.0,-10.799182,20.5,-6.69,13.5,-5.84,4.125,,,709.71326,28.0,3357.25,4369.45,709.71326,28.0,2025-06-08 11:00:00,2025-06-08 11:15:00
-2.0,-101.715608,81.85,-72.159129,43.15,-130.884902,62.625,-84.284647,21.25,-18.88,6.675,-20.69,8.0,,,828.92017,27.65,3408.26,4453.01,828.92017,27.65,2025-06-08 10:45:00,2025-06-08 11:00:00
-2.0,-101.715608,81.85,-72.989586,27.875,-130.884902,62.625,-127.660867,15.275,-13.91,6.15,-10.0,4.25,,,857.4661,27.25,3405.07,4523.8,857.4661,27.25,2025-06-08 10:30:00,2025-06-08 10:45:00
-2.0,-101.715608,81.85,-8.142049,97.425,-130.884902,62.625,-68.596841,33.8,-7.95,7.5,-5.5,4.25,,,826.58496,26.75,3422.48,4574.46,826.58496,26.75,2025-06-08 10:15:00,2025-06-08 10:30:00
-2.0,-101.715608,81.85,23.420485,109.1,-130.884902,62.625,-6.940099,35.325,-2.0,7.5,-1.5,6.075,,,767.3122,26.35,3389.45,4604.98,767.3122,26.35,2025-06-08 10:00:00,2025-06-08 10:15:00
-0.5,-50.672194,62.35,-64.862023,91.15,-64.761005,34.075,-129.387868,11.025,-0.9,4.0,-17.51,20.5,,,705.2413,26.0,3404.9,4617.05,705.2413,26.0,2025-06-08 09:45:00,2025-06-08 10:00:00
-0.5,-50.672194,62.35,-73.476991,66.525,-64.761005,34.075,-138.892831,26.575,0.9,1.5,-8.62,10.5,,,654.56476,25.7,3422.01,4617.46,654.56476,25.7,2025-06-08 09:30:00,2025-06-08 09:45:00
-0.5,-50.672194,62.35,4.495671,148.075,-64.761005,34.075,-2.04826,118.3,0.8,8.05,-0.67,10.1,,,606.7256,25.35,3348.57,4607.91,606.7256,25.35,2025-06-08 09:15:00,2025-06-08 09:30:00
-0.5,-50.672194,62.35,28.938799,178.6,-64.761005,34.075,2.671798,77.825,8.71,7.5,0.0,13.4,,,557.3479,25.0,3385.73,4588.38,557.3479,25.0,2025-06-08 09:00:00,2025-06-08 09:15:00
0.0,3.743723,81.675,-15.22103,343.0,-1.835044,47.275,-19.354307,61.75,-1.99,17.35,-6.86,4.175,,,508.1287,24.55,3375.96,4558.0,508.1287,24.55,2025-06-08 08:45:00,2025-06-08 09:00:00
0.0,3.743723,81.675,-15.287343,83.25,-1.835044,47.275,-7.889078,49.625,1.25,12.575,5.01,2.0,,,457.42944,24.1,3423.4,4513.26,457.42944,24.1,2025-06-08 08:30:00,2025-06-08 08:45:00
0.0,3.743723,81.675,31.511135,90.425,-1.835044,47.275,-0.868084,39.675,7.66,5.675,10.19,2.025,,,407.46457,23.65,3373.54,4453.26,407.46457,23.65,2025-06-08 08:15:00,2025-06-08 08:30:00
0.0,3.743723,81.675,61.753568,159.075,-1.835044,47.275,24.366634,25.7,13.08,2.175,11.66,6.325,,,357.7742,23.2,3344.33,4378.01,357.7742,23.2,2025-06-08 08:00:00,2025-06-08 08:15:00
4.0,6.554454,74.6,-23.900375,145.8,-11.660662,24.525,-25.152337,40.1,-12.89,12.15,-15.87,9.55,,,308.57526,22.8,3303.95,4291.88,308.57526,22.8,2025-06-08 07:45:00,2025-06-08 08:00:00
4.0,6.554454,74.6,-20.179762,73.375,-11.660662,24.525,-21.770317,34.6,-7.99,10.025,-3.89,3.625,,,260.16177,22.4,3346.71,4212.33,260.16177,22.4,2025-06-08 07:30:00,2025-06-08 07:45:00
4.0,6.554454,74.6,34.702068,162.375,-11.660662,24.525,-12.057458,33.15,-2.47,5.55,34.8,5.0,,,212.98499,22.05,3357.86,4143.74,212.98499,22.05,2025-06-08 07:15:00,2025-06-08 07:30:00
4.0,6.554454,74.6,55.991383,163.175,-11.660662,24.525,28.540135,24.05,11.61,5.625,40.09,4.55,,,168.93599,21.75,3356.09,4086.1,168.93599,21.75,2025-06-08 07:00:00,2025-06-08 07:15:00
45.04,24.248726,62.975,-11.755121,106.55,6.656801,35.175,-19.643568,27.25,29.26,15.625,10.96,9.75,,,127.48579,21.45,3340.52,4037.37,127.48579,21.45,2025-06-08 06:45:00,2025-06-08 07:00:00
45.04,24.248726,62.975,1.318988,46.75,6.656801,35.175,-9.187356,25.25,36.35,13.0,32.94,4.5,,,90.08355,21.25,3314.65,3989.4,90.08355,21.25,2025-06-08 06:30:00,2025-06-08 06:45:00
45.04,24.248726,62.975,61.538129,50.55,6.656801,35.175,3.180341,20.475,45.74,8.875,57.0,1.825,,,74.6674,21.05,3302.94,3940.16,74.6674,21.05,2025-06-08 06:15:00,2025-06-08 06:30:00
45.04,24.248726,62.975,104.562589,96.95,6.656801,35.175,62.718951,19.075,49.93,8.75,78.67,6.125,,,59.777603,20.95,3305.93,3889.63,59.777603,20.95,2025-06-08 06:00:00,2025-06-08 06:15:00
65.26,52.426722,52.975,14.418511,64.525,37.366981,27.0,2.251112,29.425,59.76,10.9,46.09,10.0,,,44.501766,20.95,3325.94,3836.17,44.501766,20.95,2025-06-08 05:45:00,2025-06-08 06:00:00
65.26,52.426722,52.975,21.874282,31.525,37.366981,27.0,15.269802,25.35,57.83,9.65,60.84,2.25,,,29.402493,21.05,3318.78,3773.12,29.402493,21.05,2025-06-08 05:30:00,2025-06-08 05:45:00
65.26,52.426722,52.975,87.946209,33.875,37.366981,27.0,53.519486,14.6,62.6,8.0,73.69,1.8,,,14.50259,21.2,3321.71,3698.83,14.50259,21.2,2025-06-08 05:15:00,2025-06-08 05:30:00
65.26,52.426722,52.975,105.071368,41.65,37.366981,27.0,74.298563,14.275,75.53,8.05,75.1,5.15,,,0.0,21.25,3335.12,3613.29,0.0,21.25,2025-06-08 05:00:00,2025-06-08 05:15:00
78.16,59.319399,82.35,32.451047,19.3,43.259542,68.3,21.193294,21.55,73.16,10.025,72.94,3.25,,,0.0,21.2,3363.35,3522.86,0.0,21.2,2025-06-08 04:45:00,2025-06-08 05:00:00
78.16,59.319399,82.35,44.321198,21.55,43.259542,68.3,30.691774,25.225,76.0,9.25,75.04,1.25,,,0.0,21.1,3394.45,3452.96,0.0,21.1,2025-06-08 04:30:00,2025-06-08 04:45:00
78.16,59.319399,82.35,66.194474,21.6,43.259542,68.3,57.106094,23.175,78.06,8.75,74.86,2.325,,,0.0,21.0,3419.95,3409.92,0.0,21.0,2025-06-08 04:15:00,2025-06-08 04:30:00
78.16,59.319399,82.35,68.649768,31.1,43.259542,68.3,51.617264,20.925,78.06,8.925,76.9,4.975,,,0.0,20.95,3403.19,3393.76,0.0,20.95,2025-06-08 04:00:00,2025-06-08 04:15:00
83.74,90.173682,88.2,82.048254,27.9,86.479175,80.325,89.56859,24.125,74.69,10.5,64.98,4.6,,,0.0,20.9,3426.14,3399.92,0.0,20.9,2025-06-08 03:45:00,2025-06-08 04:00:00
83.74,90.173682,88.2,91.081808,18.45,86.479175,80.325,98.473518,16.625,79.59,9.25,76.27,1.925,,,0.0,20.85,3476.45,3410.2,0.0,20.85,2025-06-08 03:30:00,2025-06-08 03:45:00
83.74,90.173682,88.2,94.082021,13.7,86.479175,80.325,95.118938,12.25,79.79,8.75,82.66,3.45,,,0.0,20.85,3505.8,3420.04,0.0,20.85,2025-06-08 03:15:00,2025-06-08 03:30:00
83.74,90.173682,88.2,118.688127,43.475,86.479175,80.325,117.66224,19.525,85.49,8.75,88.45,7.975,,,0.0,20.85,3571.74,3429.45,0.0,20.85,2025-06-08 03:00:00,2025-06-08 03:15:00
85.96,85.74633,87.275,82.159292,18.95,77.108693,57.575,86.347982,20.45,80.47,10.2,60.28,2.25,,,0.0,20.9,3585.7,3439.34,0.0,20.9,2025-06-08 02:45:00,2025-06-08 03:00:00
85.96,85.74633,87.275,94.833768,14.825,77.108693,57.575,95.906906,14.95,83.77,9.25,79.87,2.0,,,0.0,21.0,3638.55,3453.42,0.0,21.0,2025-06-08 02:30:00,2025-06-08 02:45:00
85.96,85.74633,87.275,99.491149,18.275,77.108693,57.575,99.684076,21.65,88.83,8.75,88.67,1.95,,,0.0,21.1,3669.24,3472.62,0.0,21.1,2025-06-08 02:15:00,2025-06-08 02:30:00
85.96,85.74633,87.275,131.019865,23.7,77.108693,57.575,133.541507,18.575,91.73,8.75,99.55,4.125,,,0.0,21.25,3705.44,3496.93,0.0,21.25,2025-06-08 02:00:00,2025-06-08 02:15:00
88.35,98.675379,61.9,66.460935,41.6,98.976313,62.925,67.126231,32.575,89.5,11.95,65.74,3.875,,,0.0,21.4,3697.83,3524.15,0.0,21.4,2025-06-08 01:45:00,2025-06-08 02:00:00
88.35,98.675379,61.9,74.357625,27.15,98.976313,62.925,74.337536,28.925,95.0,11.225,77.9,2.0,,,0.0,21.6,3719.16,3545.5,0.0,21.6,2025-06-08 01:30:00,2025-06-08 01:45:00
88.35,98.675379,61.9,110.244925,35.025,98.976313,62.925,110.306729,37.0,98.89,8.75,106.65,2.45,,,0.0,21.8,3730.64,3558.76,0.0,21.8,2025-06-08 01:15:00,2025-06-08 01:30:00
88.35,98.675379,61.9,196.872757,36.35,98.976313,62.925,197.036551,39.0,98.89,8.225,130.18,1.625,,,0.0,22.0,3739.26,3563.94,0.0,22.0,2025-06-08 01:00:00,2025-06-08 01:15:00
95.74,106.055439,73.525,77.409567,61.1,108.363793,54.3,77.409567,66.45,81.74,11.275,73.9,3.75,,,0.0,22.05,3734.97,3564.29,0.0,22.05,2025-06-08 00:45:00,2025-06-08 01:00:00
95.74,106.055439,73.525,85.093057,47.975,108.363793,54.3,85.09265,61.875,95.0,9.925,86.03,2.875,,,0.0,22.1,3754.76,3572.83,0.0,22.1,2025-06-08 00:30:00,2025-06-08 00:45:00
95.74,106.055439,73.525,145.530569,38.6,108.363793,54.3,145.530569,39.1,103.0,8.55,118.7,2.5,,,0.0,22.15,3781.93,3592.8,0.0,22.15,2025-06-08 00:15:00,2025-06-08 00:30:00
95.74,106.055439,73.525,243.791737,56.85,108.363793,54.3,243.896231,61.1,109.73,9.25,142.76,2.5,,,0.0,22.45,3807.8,3624.2,0.0,22.45,2025-06-08 00:00:00,2025-06-08 00:15:00
125.97,128.981069,150.125,84.513755,34.075,124.627761,106.45,84.05922,14.425,105.46,3.0,101.06,8.625,86.89,1.4,0.0,23.0,3839.38,3664.85,0.0,23.0,2025-06-07 23:45:00,2025-06-08 00:00:00
125.97,128.981069,150.125,99.511005,10.4,124.627761,106.45,89.970617,10.525,112.53,3.0,103.0,9.625,134.47,1.775,0.0,23.7,3870.95,3705.95,0.0,23.7,2025-06-07 23:30:00,2025-06-07 23:45:00
125.97,128.981069,150.125,150.791484,24.05,124.627761,106.45,112.621273,7.85,140.0,3.0,128.04,14.3,142.56,1.775,0.0,24.55,3950.57,3745.32,0.0,24.55,2025-06-07 23:15:00,2025-06-07 23:30:00
125.97,128.981069,150.125,171.357751,43.55,124.627761,106.45,174.434806,20.075,160.99,3.0,160.56,14.55,147.47,1.675,0.0,25.4,4004.41,3782.95,0.0,25.4,2025-06-07 23:00:00,2025-06-07 23:15:00
127.28,128.412464,158.75,105.458826,29.675,122.467755,138.9,112.559232,17.6,116.83,4.0,119.01,9.125,91.99,13.4,0.0,26.35,4072.64,3825.12,0.0,26.35,2025-06-07 22:45:00,2025-06-07 23:00:00
127.28,128.412464,158.75,107.686749,17.125,122.467755,138.9,99.826426,14.9,117.44,2.8,120.0,9.075,114.99,0.025,0.0,27.45,4148.68,3896.91,0.0,27.45,2025-06-07 22:30:00,2025-06-07 22:45:00
127.28,128.412464,158.75,141.767347,35.075,122.467755,138.9,120.332012,16.65,138.56,2.5,126.28,24.05,147.42,1.95,0.0,28.5,4252.2,4004.61,0.0,28.5,2025-06-07 22:15:00,2025-06-07 22:30:00
127.28,128.412464,158.75,166.58031,65.925,122.467755,138.9,153.629436,37.275,162.0,2.5,142.46,39.95,169.3,2.125,0.0,29.3,4346.67,4148.21,0.0,29.3,2025-06-07 22:00:00,2025-06-07 22:15:00
178.19,150.244254,253.975,115.698103,40.7,141.253541,201.25,106.337698,20.75,137.08,5.0,130.0,10.875,109.37,5.4,0.0,29.75,4483.72,4375.42,0.0,29.75,2025-06-07 21:45:00,2025-06-07 22:00:00
178.19,150.244254,253.975,128.260253,50.425,141.253541,201.25,123.025541,42.725,161.24,5.0,152.17,10.875,124.05,2.675,0.0,30.0,4551.77,4529.25,0.0,30.0,2025-06-07 21:30:00,2025-06-07 21:45:00
178.19,150.244254,253.975,153.407179,45.525,141.253541,201.25,143.244539,36.075,206.99,5.5,163.87,23.925,170.31,2.5,0.0,30.15,4631.89,4642.24,0.0,30.15,2025-06-07 21:15:00,2025-06-07 21:30:00
178.19,150.244254,253.975,178.082385,52.475,141.253541,201.25,165.790619,54.85,254.24,5.5,165.0,48.825,216.85,2.5,0.0,30.35,4697.69,4714.38,0.0,30.35,2025-06-07 21:00:00,2025-06-07 21:15:00
249.53,176.055513,214.25,188.2521,46.35,154.146278,148.8,148.190315,45.175,243.39,2.575,176.42,28.35,240.36,2.5,0.0,30.55,4774.19,4756.27,0.0,30.55,2025-06-07 20:45:00,2025-06-07 21:00:00
249.53,176.055513,214.25,177.70115,32.975,154.146278,148.8,150.126536,34.0,269.68,2.575,210.76,28.225,236.06,2.5,7.210128,30.75,4778.79,4810.3,7.210128,30.75,2025-06-07 20:30:00,2025-06-07 20:45:00
249.53,176.055513,214.25,145.978229,27.725,154.146278,148.8,132.290077,22.55,233.86,3.0,160.11,28.275,191.16,2.5,21.487082,30.95,4899.64,4887.07,21.487082,30.95,2025-06-07 20:15:00,2025-06-07 20:30:00
249.53,176.055513,214.25,145.836316,48.125,154.146278,148.8,128.138922,32.25,219.3,3.5,144.38,28.225,211.85,2.5,38.090164,31.1,4990.99,4986.58,38.090164,31.1,2025-06-07 20:00:00,2025-06-07 20:15:00
200.87,200.129212,228.675,321.937783,81.6,194.817984,203.175,323.368784,55.55,306.48,3.125,302.38,25.725,278.94,1.25,55.519318,31.25,5097.5,5099.21,55.519318,31.25,2025-06-07 19:45:00,2025-06-07 20:00:00
200.87,200.129212,228.675,230.567627,55.925,194.817984,203.175,214.261432,38.925,223.04,3.35,190.52,21.225,210.71,1.275,70.99834,31.4,5153.08,5186.51,70.99834,31.4,2025-06-07 19:30:00,2025-06-07 19:45:00
200.87,200.129212,228.675,129.147853,60.525,194.817984,203.175,127.401954,54.875,166.9,5.0,131.96,19.525,144.36,1.25,85.008514,31.55,5195.34,5238.86,85.008514,31.55,2025-06-07 19:15:00,2025-06-07 19:30:00
200.87,200.129212,228.675,114.777114,91.25,194.817984,203.175,106.798207,40.725,128.66,3.5,125.7,17.875,130.94,1.425,116.318016,31.7,5254.15,5256.27,116.318016,31.7,2025-06-07 19:00:00,2025-06-07 19:15:00
150.86,165.407851,214.075,303.113021,148.175,167.24479,186.6,321.832401,120.25,213.9,4.825,238.72,25.55,252.0,2.5,156.8352,31.85,5238.08,5244.86,156.8352,31.85,2025-06-07 18:45:00,2025-06-07 19:00:00
150.86,165.407851,214.075,191.724298,110.25,167.24479,186.6,167.189234,55.175,220.32,4.5,200.94,22.8,177.11,2.5,200.44557,32.0,5240.52,5229.17,200.44557,32.0,2025-06-07 18:30:00,2025-06-07 18:45:00
150.86,165.407851,214.075,85.739474,126.2,167.24479,186.6,84.721896,114.15,113.01,4.1,72.01,21.7,98.89,3.0,246.70158,32.1,5218.92,5215.34,246.70158,32.1,2025-06-07 18:15:00,2025-06-07 18:30:00
150.86,165.407851,214.075,62.080877,184.175,167.24479,186.6,67.818901,104.225,75.24,3.15,54.45,22.45,83.2,2.5,294.85468,32.25,5228.35,5203.37,294.85468,32.25,2025-06-07 18:00:00,2025-06-07 18:15:00
105.66,118.157965,240.1,262.205274,186.775,124.34279,174.325,269.083908,190.6,152.99,7.625,178.93,32.825,199.89,2.5,343.68732,32.35,5214.42,5192.18,343.68732,32.35,2025-06-07 17:45:00,2025-06-07 18:00:00
105.66,118.157965,240.1,180.501307,115.675,124.34279,174.325,179.354663,86.15,142.29,7.6,132.02,29.25,158.0,2.5,394.06204,32.45,5211.25,5177.47,394.06204,32.45,2025-06-07 17:30:00,2025-06-07 17:45:00
105.66,118.157965,240.1,53.840215,123.525,124.34279,174.325,59.057863,91.025,107.49,13.975,45.34,28.025,77.81,2.5,444.2878,32.55,5170.25,5158.15,444.2878,32.55,2025-06-07 17:15:00,2025-06-07 17:30:00
105.66,118.157965,240.1,31.297806,272.975,124.34279,174.325,41.543015,145.325,10.0,6.35,9.24,27.075,18.21,8.675,494.7138,32.65,5151.51,5134.24,494.7138,32.65,2025-06-07 17:00:00,2025-06-07 17:15:00
5.34,63.802761,239.45,161.572145,186.45,109.174103,153.525,198.087739,133.025,47.77,6.35,68.92,23.1,87.54,3.35,544.9151,32.7,5080.81,5106.73,544.9151,32.7,2025-06-07 16:45:00,2025-06-07 17:00:00
5.34,63.802761,239.45,82.054153,112.65,109.174103,153.525,118.012242,83.05,22.16,5.675,32.22,10.425,38.08,0.375,595.0079,32.75,5019.96,5079.67,595.0079,32.75,2025-06-07 16:30:00,2025-06-07 16:45:00
